name,price,price_per_unit,category
Colorete compacto Blush Satin Deliplus 04 multicolor coral,5.00,N/A,Maquillaje > Colorete y polvos
Iluminador facial fluido Highlighter Deliplus 01,5.00,N/A,Maquillaje > Colorete y polvos
Bronceador facial fluido Bronzer luminoso Deliplus 01,5.00,N/A,Maquillaje > Colorete y polvos
Colorete fluido Blush luminoso Deliplus 01,5.00,N/A,Maquillaje > Colorete y polvos
Colorete fluido Blush luminoso Deliplus 02,5.00,N/A,Maquillaje > Colorete y polvos
Colorete fluido Blush mate Deliplus 01 rosa amarronado,5.00,N/A,Maquillaje > Colorete y polvos
Colorete fluido Blush mate Deliplus 02 coral,5.00,N/A,Maquillaje > Colorete y polvos
Colorete fluido Blush mate Deliplus 03 rosa,5.00,N/A,Maquillaje > Colorete y polvos
Colorete fluido Blush mate Deliplus 04 rojo,5.00,N/A,Maquillaje > Colorete y polvos
Polvo compacto Sol Deliplus claro,7.50,N/A,Maquillaje > Colorete y polvos
Polvo compacto Sol Deliplus oscuro,7.50,N/A,Maquillaje > Colorete y polvos
Polvo compacto Matificante Deliplus,5.40,N/A,Maquillaje > Colorete y polvos
Polvo suelto Translúcido Deliplus 01,5.50,N/A,Maquillaje > Colorete y polvos
Polvo Compacto 24H Long Lasting Deliplus 02 beige rosado,6.00,N/A,Maquillaje > Colorete y polvos
Polvo Compacto 24H Long Lasting Deliplus 03 dorado,6.00,N/A,Maquillaje > Colorete y polvos
Polvo Compacto 24H Long Lasting Deliplus 04 dorado oscuro,6.00,N/A,Maquillaje > Colorete y polvos
Polvo Compacto 24H Long Lasting Deliplus 05 bronceado,6.00,N/A,Maquillaje > Colorete y polvos
Polvo compacto perfeccionador efecto seda Deliplus 100 beige claro,6.00,N/A,Maquillaje > Colorete y polvos
Polvo compacto perfeccionador efecto seda Deliplus 200 beige rosado,6.00,N/A,Maquillaje > Colorete y polvos
Polvo compacto perfeccionador efecto seda Deliplus 210 almendra,6.00,N/A,Maquillaje > Colorete y polvos
Polvo compacto perfeccionador efecto seda Deliplus 300 cappuccino,6.00,N/A,Maquillaje > Colorete y polvos
Vaselina hidratante Deliplus,2.00,N/A,Maquillaje > Labios
Vaselina perfumada para labios Deliplus frambuesa,1.60,N/A,Maquillaje > Labios
Bálsamo reparador labios Deliplus,2.60,N/A,Maquillaje > Labios
Contorno de labios Regen Skin Deliplus,4.50,N/A,Maquillaje > Labios
Pack tratamiento labial Kiss Me,10.00,N/A,Maquillaje > Labios
Perfilador de labios Long Lasting Deliplus 01 rosa nude,2.50,N/A,Maquillaje > Labios
Perfilador de labios Long Lasting Deliplus 06 fucsia,2.50,N/A,Maquillaje > Labios
Perfilador de labios Long Lasting Deliplus 07 rojo,2.50,N/A,Maquillaje > Labios
Perfilador de labios Long Lasting Deliplus 08 granate,2.50,N/A,Maquillaje > Labios
Perfilador de labios Long Lasting Deliplus 10 canela,2.50,N/A,Maquillaje > Labios
Perfilador de labios Long Lasting Deliplus 11 nude,2.50,N/A,Maquillaje > Labios
Perfilador de labios Long Lasting Deliplus 12 nude beige,2.50,N/A,Maquillaje > Labios
Perfilador de labios Deliplus 02 marsala,2.50,N/A,Maquillaje > Labios
Perfilador de labios Deliplus 05 fresa,2.50,N/A,Maquillaje > Labios
Perfilador de labios Deliplus 06 canela,2.50,N/A,Maquillaje > Labios
Perfilador de labios Deliplus 08 rojo,2.50,N/A,Maquillaje > Labios
Perfilador de labios Deliplus 07 cereza,2.50,N/A,Maquillaje > Labios
Pintalabios Creamy Deliplus 201 nude,4.65,N/A,Maquillaje > Labios
Pintalabios Creamy Deliplus 202 rosa cálido,4.65,N/A,Maquillaje > Labios
Pintalabios Creamy Deliplus 204 rosa pétalo,4.65,N/A,Maquillaje > Labios
Pintalabios Creamy Deliplus 207 ciruela,4.65,N/A,Maquillaje > Labios
Pintalabios Creamy Deliplus 210 rojo,4.65,N/A,Maquillaje > Labios
Pintalabios Creamy Deliplus 212 marrón crema,4.65,N/A,Maquillaje > Labios
Pintalabios Creamy Deliplus 213 marsala,4.65,N/A,Maquillaje > Labios
Pintalabios Creamy Deliplus 214 nude perlado,3.00,N/A,Maquillaje > Labios
Pintalabios Creamy Deliplus 215 malva suave,4.65,N/A,Maquillaje > Labios
Pintalabios Creamy Deliplus 216 rosa medio,3.00,N/A,Maquillaje > Labios
Pintalabios Creamy Deliplus 217 melocotón,3.00,N/A,Maquillaje > Labios
Pintalabios Creamy Deliplus 218 granate suave,4.65,N/A,Maquillaje > Labios
Pintalabios Creamy Deliplus 219 marrón chocolate,4.65,N/A,Maquillaje > Labios
Bálsamo labial Color Balm Deliplus 06 morado,4.50,N/A,Maquillaje > Labios
Bálsamo labial Color Balm Deliplus 07 nude rosa,4.50,N/A,Maquillaje > Labios
Bálsamo labial Color Balm Deliplus 08 nude beige,4.50,N/A,Maquillaje > Labios
Bálsamo labial Color Balm Deliplus 09 rosa medio perlado,4.50,N/A,Maquillaje > Labios
Bálsamo labial Color Balm Deliplus 10 coral,4.50,N/A,Maquillaje > Labios
Bálsamo labial Color Balm Deliplus 11 rosa,4.50,N/A,Maquillaje > Labios
Bálsamo labial Color Balm Deliplus 12 frambuesa,4.50,N/A,Maquillaje > Labios
Bálsamo labial Color Balm Deliplus 13 perlado,4.50,N/A,Maquillaje > Labios
Brillo de labios Volumizer gloss Deliplus 01 transparente,5.00,N/A,Maquillaje > Labios
Brillo de labios Volumizer gloss Deliplus 02 nude,5.00,N/A,Maquillaje > Labios
Brillo de labios Volumizer gloss Deliplus 03 nude rosa,5.00,N/A,Maquillaje > Labios
Brillo de labios Volumizer gloss Deliplus 05 rosa,5.00,N/A,Maquillaje > Labios
Brillo de labios Volumizer gloss Deliplus 06 morado,5.00,N/A,Maquillaje > Labios
Brillo de labios Volumizer gloss Deliplus 07 transparente con destellos,5.00,N/A,Maquillaje > Labios
Brillo de labios Volumizer gloss Deliplus 10 chocolate,5.00,N/A,Maquillaje > Labios
Aceite labial Lip Oil glow bloom Deliplus 01 naranja,4.50,N/A,Maquillaje > Labios
Aceite labial Lip Oil glow bloom Deliplus 02 fucsia,4.50,N/A,Maquillaje > Labios
Aceite labial Lip Oil glow bloom Deliplus 03 cherry,4.50,N/A,Maquillaje > Labios
Pack tratamiento labial Kiss Me,10.00,N/A,Maquillaje > Labios
Pintalabios mate Deliplus 101 nude,4.50,N/A,Maquillaje > Labios
Pintalabios Mate Deliplus 102 caramelo,4.50,N/A,Maquillaje > Labios
Pintalabios Mate Deliplus 107 caldera,4.50,N/A,Maquillaje > Labios
Pintalabios Mate Deliplus 109 frambuesa,3.00,N/A,Maquillaje > Labios
Pintalabios Mate Deliplus 111 marrón,4.50,N/A,Maquillaje > Labios
Pintalabios Mate Deliplus 113 malva suave,3.00,N/A,Maquillaje > Labios
Pintalabios Mate Deliplus 114 rosa medio,4.50,N/A,Maquillaje > Labios
Pintalabios mate Deliplus 115 rosa intenso,3.00,N/A,Maquillaje > Labios
Pintalabios Mate Deliplus 116 rojo intenso,4.50,N/A,Maquillaje > Labios
Pintalabios fluido mate Superstay Matte Ink Maybelline 15 Lover,8.95,N/A,Maquillaje > Labios
Pintalabios fluido mate Superstay Matte Ink Maybelline 20 Pioneer,8.95,N/A,Maquillaje > Labios
Pintalabios fluido mate Superstay Matte Ink Maybelline 50 Voyager,8.95,N/A,Maquillaje > Labios
Pintalabios fluido mate Superstay Matte Ink Maybelline 65 Seductress,8.95,N/A,Maquillaje > Labios
Pintalabios fluido mate Superstay Matte Ink Maybelline 70 Amazonian,8.95,N/A,Maquillaje > Labios
Pintalabios fluido mate Superstay Matte Ink Maybelline 80 Ruler,8.95,N/A,Maquillaje > Labios
Pintalabios fluido mate Superstay Matte Ink Maybelline 120 Artist,8.95,N/A,Maquillaje > Labios
Pintalabios Fluido Mate Deliplus 01 nude beige,4.50,N/A,Maquillaje > Labios
Pintalabios Fluido Mate Deliplus 02 nude rosado,4.50,N/A,Maquillaje > Labios
Pintalabios Fluido Mate Deliplus 03 terracota,4.50,N/A,Maquillaje > Labios
Pintalabios Fluido Mate Deliplus 04 granate,4.50,N/A,Maquillaje > Labios
Pintalabios Fluido Mate Deliplus 05 rojo,4.50,N/A,Maquillaje > Labios
Pintalabios Fluido Mate Deliplus 08 rosa palo,4.50,N/A,Maquillaje > Labios
Pintalabios Fluido Mate Deliplus 11 rosa medio,4.50,N/A,Maquillaje > Labios
Pintalabios Fluido Mate Deliplus 12 fucsia,4.50,N/A,Maquillaje > Labios
Pintalabios Fluido Mate Deliplus 13 nude beige,4.50,N/A,Maquillaje > Labios
Pintalabios mate 12h Lasting Lips Deliplus 01 rosa nude,5.00,N/A,Maquillaje > Labios
Pintalabios mate 12h Lasting Lips Deliplus 02 beige nude,5.00,N/A,Maquillaje > Labios
Pintalabios mate 12h Lasting Lips Deliplus 03 medio marrón,5.00,N/A,Maquillaje > Labios
Pintalabios mate 12h Lasting Lips Deliplus 04 rosa medio,5.00,N/A,Maquillaje > Labios
Pintalabios mate 12h Lasting Lips Deliplus 05 rosa pétalo,5.00,N/A,Maquillaje > Labios
Pintalabios mate 12h Lasting Lips Deliplus 06 malva,5.00,N/A,Maquillaje > Labios
Pintalabios mate 12h Lasting Lips Deliplus 07 fucsia,5.00,N/A,Maquillaje > Labios
Pintalabios mate 12h Lasting Lips Deliplus 08 rojo,5.00,N/A,Maquillaje > Labios
Perfilador de ojos Waterproof Deliplus 01 negro,2.50,N/A,Maquillaje > Ojos
Perfilador de ojos Waterproof Deliplus 06 marrón,2.50,N/A,Maquillaje > Ojos
Perfilador de ojos Deliplus 01 negro,2.30,N/A,Maquillaje > Ojos
Perfilador de ojos Deliplus 02 marrón,2.30,N/A,Maquillaje > Ojos
Perfilador de ojos Deliplus 03 verde,2.30,N/A,Maquillaje > Ojos
Perfilador de ojos Deliplus 04 azul,2.30,N/A,Maquillaje > Ojos
Perfilador de ojos Deliplus 06 beige,2.30,N/A,Maquillaje > Ojos
Perfilador de ojos Eyeliner waterproof Deliplus negro,3.50,N/A,Maquillaje > Ojos
Delineador de ojos Deliplus,3.75,N/A,Maquillaje > Ojos
Perfilador de ojos Eyeliner Deliplus 02 negro,3.50,N/A,Maquillaje > Ojos
Delineador de ojos Deliplus negro,Price not available,N/A,Maquillaje > Ojos
Perfilador de ojos Waterproof Deliplus 07 verde turquesa,2.50,N/A,Maquillaje > Ojos
Perfilador de ojos Waterproof Deliplus 09 azul metalizado,2.50,N/A,Maquillaje > Ojos
Perfilador de ojos Waterproof Deliplus 12 verde oliva,2.50,N/A,Maquillaje > Ojos
Perfilador de ojos Waterproof Deliplus 13 gris,2.50,N/A,Maquillaje > Ojos
Perfilador de ojos Waterproof Deliplus 15 azul,2.50,N/A,Maquillaje > Ojos
Perfilador de ojos Waterproof Deliplus 101 negro,3.25,N/A,Maquillaje > Ojos
Perfilador de ojos Waterproof Deliplus 102 marrón,3.25,N/A,Maquillaje > Ojos
Perfilador de ojos Waterproof Deliplus 103 verde,3.25,N/A,Maquillaje > Ojos
Perfilador de ojos Waterproof Deliplus 104 azul,3.25,N/A,Maquillaje > Ojos
Perfilador de ojos Ultra Precisión Deliplus 01 topo,2.50,N/A,Maquillaje > Ojos
Perfilador de ojos Ultra Precisión Deliplus 02 Burgundy,2.50,N/A,Maquillaje > Ojos
Perfilador de ojos Ultra Precisión Deliplus 03 turquesa,2.50,N/A,Maquillaje > Ojos
Perfilador de ojos efecto holográfico Mermaid Deliplus morado azulado,4.00,N/A,Maquillaje > Ojos
Máscara de cejas Deliplus marrón,4.00,N/A,Maquillaje > Ojos
Máscara de pestañas y cejas Transparente Deliplus,3.00,N/A,Maquillaje > Ojos
Perfilador de cejas Long Lasting Deliplus 01 claro,2.75,N/A,Maquillaje > Ojos
Perfilador de cejas Deliplus 02 marrón medio,2.75,N/A,Maquillaje > Ojos
Perfilador de cejas Long Lasting Deliplus 03 oscuro,2.75,N/A,Maquillaje > Ojos
Perfilador de cejas micro Deliplus 01 claro,3.50,N/A,Maquillaje > Ojos
Perfilador de cejas micro Deliplus 02 oscuro,Price not available,N/A,Maquillaje > Ojos
Máscara de pestañas Water Resistant Deliplus negro,3.65,N/A,Maquillaje > Ojos
Rizador de pestañas Deliplus,4.50,N/A,Maquillaje > Ojos
Máscara de pestañas Maxi Color Deliplus 02 marrón,3.65,N/A,Maquillaje > Ojos
Máscara de pestañas y cejas Transparente Deliplus,3.00,N/A,Maquillaje > Ojos
Máscara de pestañas Volume & Curve XL Deliplus negro,3.65,N/A,Maquillaje > Ojos
Máscara de pestañas Maxi Volume Deliplus negro,3.65,N/A,Maquillaje > Ojos
Máscara de pestañas 4D Volume Deliplus negro,3.65,N/A,Maquillaje > Ojos
Máscara de pestañas Long Xtrem Deliplus negro,3.65,N/A,Maquillaje > Ojos
Sérum de pestañas SOS cuida y refuerza Deliplus,5.00,N/A,Maquillaje > Ojos
Máscara de pestañas Maxi Curve Deliplus negro,3.65,N/A,Maquillaje > Ojos
Máscara de pestañas volumen y Water Resistant Mermaid Deliplus 01 rosa,4.00,N/A,Maquillaje > Ojos
Máscara de pestañas volumen y Water Resistant Mermaid Deliplus 02 turquesa,4.00,N/A,Maquillaje > Ojos
Paleta sombras de ojos Nude Deliplus,7.00,N/A,Maquillaje > Ojos
Sombra de ojos Long Lasting Deliplus Multi-Stick 01 iluminador,4.25,N/A,Maquillaje > Ojos
Sombra de ojos Long Lasting Deliplus Multi-Stick 02 rose,4.25,N/A,Maquillaje > Ojos
Sombra de ojos Long Lasting Deliplus Multi-Stick 03 rose oscuro,4.25,N/A,Maquillaje > Ojos
Sombra de ojos Long Lasting Deliplus Multi-Stick 04 borgoña,4.25,N/A,Maquillaje > Ojos
Sombra de ojos Long Lasting Deliplus Multi-Stick 05 champagne,4.25,N/A,Maquillaje > Ojos
Sombra de ojos Long Lasting Deliplus Multi-Stick 06 bronce,4.25,N/A,Maquillaje > Ojos
Sombra de ojos Long Lasting Deliplus Multi-Stick 07 cobre,4.25,N/A,Maquillaje > Ojos
Sombra de ojos Long Lasting Deliplus Multi-Stick 08 chocolate,4.25,N/A,Maquillaje > Ojos
Paleta sombras de ojos Deliplus 10 rosados,4.00,N/A,Maquillaje > Ojos
Paleta sombras de ojos Deliplus 11 verdes,4.00,N/A,Maquillaje > Ojos
Paleta sombras de ojos Deliplus 08 nude,4.00,N/A,Maquillaje > Ojos
Paleta sombras de ojos Sunrise,6.00,N/A,Maquillaje > Ojos
Paleta sombras de ojos Daybreak,6.00,N/A,Maquillaje > Ojos
Paleta sombras de ojos Sunset,6.00,N/A,Maquillaje > Ojos
Sombra de ojos Creamy Deliplus 01 blanco,5.00,N/A,Maquillaje > Ojos
Sombra de ojos Creamy Deliplus 02 topper,5.00,N/A,Maquillaje > Ojos
Sombra de ojos Creamy Deliplus 03 plata,5.00,N/A,Maquillaje > Ojos
Sombra de ojos Creamy Deliplus 04 rose,5.00,N/A,Maquillaje > Ojos
Sombra de ojos Creamy Deliplus 05 duochromo,5.00,N/A,Maquillaje > Ojos
Sombra de ojos Creamy Deliplus 06 chocolate,5.00,N/A,Maquillaje > Ojos
Paleta sombras de ojos Mermaid Deliplus,6.00,N/A,Maquillaje > Ojos
Sacapuntas doble Deliplus lápiz fino y grueso,Price not available,N/A,Maquillaje > Pinceles y brochas
Kit verde de pinceles rostro Deliplus,6.00,N/A,Maquillaje > Pinceles y brochas
Kit verde de pinceles maquillaje Deliplus,3.00,N/A,Maquillaje > Pinceles y brochas
Esponja maquillaje Deliplus,3.00,N/A,Maquillaje > Pinceles y brochas
Kit de esponjas maquillaje Deliplus,4.00,N/A,Maquillaje > Pinceles y brochas
Preparado de paella y sopa Hacendado ultracongelado,4.10,N/A,Marisco y pescado > Marisco
Arreglo de marisco pelado,8.50,N/A,Marisco y pescado > Marisco
Gambón congelado,1.64,N/A,Marisco y pescado > Marisco
Gambón grande congelado,19.90,N/A,Marisco y pescado > Marisco
Alistado mediano congelado,6.89,N/A,Marisco y pescado > Marisco
Alistado mediano Hacendado congelado,44.95,N/A,Marisco y pescado > Marisco
Langostino cocido,1.64,N/A,Marisco y pescado > Marisco
Langostino crudo Hacendado ultracongelado,5.95,N/A,Marisco y pescado > Marisco
Gamba blanca pequeña Hacendado congelada,2.24,N/A,Marisco y pescado > Marisco
Gamba blanca pequeña Hacendado congelada,13.95,N/A,Marisco y pescado > Marisco
Gamba cocida,6.95,N/A,Marisco y pescado > Marisco
Carabinero Hacendado congelado,50.00,N/A,Marisco y pescado > Marisco
Gamba pelada cruda tamaño mediano Hacendado ultracongelada,4.95,N/A,Marisco y pescado > Marisco
Gamba pelada cruda tamaño grande Hacendado ultracongelada,5.95,N/A,Marisco y pescado > Marisco
Camarón boreal cocido y pelado Royal Greenland ultracongelado,4.25,N/A,Marisco y pescado > Marisco
Langostino cocido y pelado Hacendado ultracongelado,4.75,N/A,Marisco y pescado > Marisco
Langostino crudo y pelado Hacendado ultracongelado,3.95,N/A,Marisco y pescado > Marisco
Cigala cruda mediana Hacendado ultracongelada,8.96,N/A,Marisco y pescado > Marisco
Cigala cruda grande Hacendado ultracongelado,16.95,N/A,Marisco y pescado > Marisco
Bogavante americano mediano crudo Hacendado,15.67,N/A,Marisco y pescado > Marisco
Buey de mar cocido Hacendado congelado,10.96,N/A,Marisco y pescado > Marisco
Nécora cocida Hacendado congelada,7.50,N/A,Marisco y pescado > Marisco
Colas de gambón crudo Hacendado congelado,6.55,N/A,Marisco y pescado > Marisco
Alistado pequeño Hacendado congelado,17.95,N/A,Marisco y pescado > Marisco
Alistado pequeño congelado,2.84,N/A,Marisco y pescado > Marisco
Langostino cocido,6.60,N/A,Marisco y pescado > Marisco
Salpicón de marisco Hacendado,4.96,N/A,Marisco y pescado > Marisco
Carne de mejillón de Chile cocido Hacendado ultracongelado,2.35,N/A,Marisco y pescado > Marisco
Mejillón de Chile entero cocido Hacendado ultracongelado,3.25,N/A,Marisco y pescado > Marisco
Almeja japonesa,11.05,N/A,Marisco y pescado > Marisco
Almeja Hacendado congelada,1.70,N/A,Marisco y pescado > Marisco
Berberechos,5.95,N/A,Marisco y pescado > Marisco
Navajas,4.50,N/A,Marisco y pescado > Marisco
Cañaílla,2.90,N/A,Marisco y pescado > Marisco
Mejillón Clóchina,7.95,N/A,Marisco y pescado > Marisco
Chirla,4.35,N/A,Marisco y pescado > Marisco
Palitos de surimi Hacendado,2.00,N/A,Marisco y pescado > Marisco
Palitos de surimi Hacendado ultracongelados,2.50,N/A,Marisco y pescado > Marisco
Muslitos de surimi Hacendado ultracongelados,2.60,N/A,Marisco y pescado > Marisco
Caracoles precocidos Hacendado ultracongelados,3.95,N/A,Marisco y pescado > Marisco
Delicias del mar de surimi Hacendado,1.95,N/A,Marisco y pescado > Marisco
Filetes de panga Hacendado ultracongelados,4.80,N/A,Marisco y pescado > Pescado congelado
Filetes de merluza del Cabo sin piel Hacendado ultracongelados,5.20,N/A,Marisco y pescado > Pescado congelado
Rodaja de emperador Hacendado ultracongelado,4.47,N/A,Marisco y pescado > Pescado congelado
Filetes de bacalao MareDeus ultracongelado,6.10,N/A,Marisco y pescado > Pescado congelado
Medallones de merluza del Cabo Hacendado ultracongelados,4.50,N/A,Marisco y pescado > Pescado congelado
Filete de salmón rosado salvaje con piel Hacendado ultracongelado,3.88,N/A,Marisco y pescado > Pescado congelado
Rodajas de merluza Hacendado ultracongeladas,5.50,N/A,Marisco y pescado > Pescado congelado
Rodajas de emperador pequeñas Hacendado ultracongeladas,11.95,N/A,Marisco y pescado > Pescado congelado
Lomos y centros de merluza del Cabo Hacendado ultracongelados,4.60,N/A,Marisco y pescado > Pescado congelado
Fritura de pescado Hacendado ultracongelada,5.45,N/A,Marisco y pescado > Pescado congelado
Porciones de bacalao sin piel MareDeus ultracongeladas,6.50,N/A,Marisco y pescado > Pescado congelado
Rodaja de tintorera sin piel Hacendado ultracongelada,3.13,N/A,Marisco y pescado > Pescado congelado
Porciones de merluza del Cabo sin piel Hacendado ultracongeladas,4.60,N/A,Marisco y pescado > Pescado congelado
Pescadilla de merluza del Cabo sin cabeza Hacendado ultracongelada,5.25,N/A,Marisco y pescado > Pescado congelado
Cola de rape del Cabo sin piel Hacendado ultracongelada,8.98,N/A,Marisco y pescado > Pescado congelado
Filetes de merluza del Cabo grandes sin piel Hacendado ultracongelados,10.50,N/A,Marisco y pescado > Pescado congelado
Merluza del Cabo sin cabeza Hacendado ultracongelada,4.86,N/A,Marisco y pescado > Pescado congelado
Lomos de salmón sin piel y sin espinas Hacendado congelado,6.50,N/A,Marisco y pescado > Pescado congelado
Migas de bacalao sin piel MareDeus ultracongeladas,4.40,N/A,Marisco y pescado > Pescado congelado
Rodajas de atún de aleta amarilla Hacendado congelado,4.38,N/A,Marisco y pescado > Pescado congelado
Tacos de atún Hacendado congelado,3.38,N/A,Marisco y pescado > Pescado congelado
Lomo de bacalao MareDeus ultracongelado,7.22,N/A,Marisco y pescado > Pescado congelado
Lenguado tigre limpio Hacendado ultracongelado,3.91,N/A,Marisco y pescado > Pescado congelado
Albóndigas de bacalao Camós congeladas,2.10,N/A,Marisco y pescado > Pescado congelado
Aritos de surimi a la romana Hacendado ultracongelados,2.95,N/A,Marisco y pescado > Pescado congelado
